
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 03-Jun-2026 at 09:40:21.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   52.4500   1.0809727E+06   1.1518634E+06   1.0809727E+06   8.8356832E+05   9.5414940E+05   8.8356832E+05
   52.4625   1.0809747E+06   1.1518538E+06   1.0809747E+06   8.8356957E+05   9.5413963E+05   8.8356957E+05
   52.4750   1.0809768E+06   1.1518440E+06   1.0809768E+06   8.8357093E+05   9.5412961E+05   8.8357093E+05
   52.4875   1.0809791E+06   1.1518341E+06   1.0809791E+06   8.8357241E+05   9.5411934E+05   8.8357241E+05
   52.5000   1.0809814E+06   1.1518238E+06   1.0809814E+06   8.8357399E+05   9.5410881E+05   8.8357399E+05
   52.5125   1.0809839E+06   1.1518134E+06   1.0809839E+06   8.8357570E+05   9.5409802E+05   8.8357570E+05
   52.5250   1.0809866E+06   1.1518027E+06   1.0809866E+06   8.8357752E+05   9.5408698E+05   8.8357752E+05
   52.5375   1.0809893E+06   1.1517918E+06   1.0809893E+06   8.8357946E+05   9.5407568E+05   8.8357946E+05
   52.5500   1.0809922E+06   1.1517807E+06   1.0809922E+06   8.8358152E+05   9.5406412E+05   8.8358152E+05
   52.5625   1.0809952E+06   1.1517693E+06   1.0809952E+06   8.8358371E+05   9.5405231E+05   8.8358371E+05
   52.5750   1.0809984E+06   1.1517577E+06   1.0809984E+06   8.8358603E+05   9.5404024E+05   8.8358603E+05
   52.5875   1.0810017E+06   1.1517459E+06   1.0810017E+06   8.8358847E+05   9.5402792E+05   8.8358847E+05
   52.6000   1.0810051E+06   1.1517338E+06   1.0810051E+06   8.8359105E+05   9.5401534E+05   8.8359105E+05
   52.6125   1.0810087E+06   1.1517214E+06   1.0810087E+06   8.8359376E+05   9.5400251E+05   8.8359376E+05
   52.6250   1.0810124E+06   1.1517088E+06   1.0810124E+06   8.8359660E+05   9.5398943E+05   8.8359660E+05
   52.6375   1.0810163E+06   1.1516960E+06   1.0810163E+06   8.8359959E+05   9.5397609E+05   8.8359959E+05
   52.6500   1.0810203E+06   1.1516829E+06   1.0810203E+06   8.8360271E+05   9.5396250E+05   8.8360271E+05
   52.6625   1.0810245E+06   1.1516695E+06   1.0810245E+06   8.8360597E+05   9.5394866E+05   8.8360597E+05
   52.6750   1.0810288E+06   1.1516559E+06   1.0810288E+06   8.8360938E+05   9.5393457E+05   8.8360938E+05
   52.6875   1.0810333E+06   1.1516420E+06   1.0810333E+06   8.8361294E+05   9.5392023E+05   8.8361294E+05
   52.7000   1.0810379E+06   1.1516278E+06   1.0810379E+06   8.8361664E+05   9.5390563E+05   8.8361664E+05
   52.7125   1.0810427E+06   1.1516134E+06   1.0810427E+06   8.8362050E+05   9.5389079E+05   8.8362050E+05
   52.7250   1.0810476E+06   1.1515987E+06   1.0810476E+06   8.8362450E+05   9.5387569E+05   8.8362450E+05
   52.7375   1.0810527E+06   1.1515838E+06   1.0810527E+06   8.8362866E+05   9.5386035E+05   8.8362866E+05
   52.7500   1.0810580E+06   1.1515686E+06   1.0810580E+06   8.8363298E+05   9.5384475E+05   8.8363298E+05
   52.7625   1.0810634E+06   1.1515531E+06   1.0810634E+06   8.8363746E+05   9.5382890E+05   8.8363746E+05
   52.7750   1.0810690E+06   1.1515374E+06   1.0810690E+06   8.8364210E+05   9.5381280E+05   8.8364210E+05
   52.7875   1.0810748E+06   1.1515214E+06   1.0810748E+06   8.8364690E+05   9.5379644E+05   8.8364690E+05
   52.8000   1.0810807E+06   1.1515051E+06   1.0810807E+06   8.8365186E+05   9.5377984E+05   8.8365186E+05
   52.8125   1.0810868E+06   1.1514886E+06   1.0810868E+06   8.8365699E+05   9.5376298E+05   8.8365699E+05
   52.8250   1.0810930E+06   1.1514718E+06   1.0810930E+06   8.8366229E+05   9.5374586E+05   8.8366229E+05
   52.8375   1.0810994E+06   1.1514548E+06   1.0810994E+06   8.8366776E+05   9.5372850E+05   8.8366776E+05
   52.8500   1.0811060E+06   1.1514375E+06   1.0811060E+06   8.8367339E+05   9.5371088E+05   8.8367339E+05
   52.8625   1.0811128E+06   1.1514200E+06   1.0811128E+06   8.8367920E+05   9.5369300E+05   8.8367920E+05
   52.8750   1.0811197E+06   1.1514022E+06   1.0811197E+06   8.8368518E+05   9.5367487E+05   8.8368518E+05
   52.8875   1.0811268E+06   1.1513841E+06   1.0811268E+06   8.8369134E+05   9.5365649E+05   8.8369134E+05
   52.9000   1.0811340E+06   1.1513658E+06   1.0811340E+06   8.8369767E+05   9.5363785E+05   8.8369767E+05
   52.9125   1.0811415E+06   1.1513473E+06   1.0811415E+06   8.8370418E+05   9.5361895E+05   8.8370418E+05
   52.9250   1.0811491E+06   1.1513285E+06   1.0811491E+06   8.8371087E+05   9.5359980E+05   8.8371087E+05
   52.9375   1.0811569E+06   1.1513095E+06   1.0811569E+06   8.8371773E+05   9.5358039E+05   8.8371773E+05
   52.9500   1.0811648E+06   1.1512902E+06   1.0811648E+06   8.8372477E+05   9.5356073E+05   8.8372477E+05
   52.9625   1.0811729E+06   1.1512707E+06   1.0811729E+06   8.8373199E+05   9.5354081E+05   8.8373199E+05
   52.9750   1.0811812E+06   1.1512509E+06   1.0811812E+06   8.8373940E+05   9.5352064E+05   8.8373940E+05
   52.9875   1.0811897E+06   1.1512309E+06   1.0811897E+06   8.8374698E+05   9.5350022E+05   8.8374698E+05
   53.0000   1.0811984E+06   1.1512107E+06   1.0811984E+06   8.8375474E+05   9.5347954E+05   8.8375474E+05
   53.0125   1.0812072E+06   1.1511902E+06   1.0812072E+06   8.8376268E+05   9.5345861E+05   8.8376268E+05
   53.0250   1.0812162E+06   1.1511695E+06   1.0812162E+06   8.8377081E+05   9.5343744E+05   8.8377081E+05
   53.0375   1.0812254E+06   1.1511486E+06   1.0812254E+06   8.8377911E+05   9.5341601E+05   8.8377911E+05
   53.0500   1.0812348E+06   1.1511274E+06   1.0812348E+06   8.8378760E+05   9.5339433E+05   8.8378760E+05
   53.0625   1.0812443E+06   1.1511060E+06   1.0812443E+06   8.8379627E+05   9.5337241E+05   8.8379627E+05
   53.0750   1.0812540E+06   1.1510843E+06   1.0812540E+06   8.8380512E+05   9.5335024E+05   8.8380512E+05
   53.0875   1.0812639E+06   1.1510624E+06   1.0812639E+06   8.8381415E+05   9.5332783E+05   8.8381415E+05
   53.1000   1.0812740E+06   1.1510403E+06   1.0812740E+06   8.8382336E+05   9.5330519E+05   8.8382336E+05
   53.1125   1.0812842E+06   1.1510179E+06   1.0812842E+06   8.8383275E+05   9.5328230E+05   8.8383275E+05
   53.1250   1.0812947E+06   1.1509953E+06   1.0812947E+06   8.8384231E+05   9.5325917E+05   8.8384231E+05
   53.1375   1.0813053E+06   1.1509725E+06   1.0813053E+06   8.8385206E+05   9.5323582E+05   8.8385206E+05
   53.1500   1.0813161E+06   1.1509494E+06   1.0813161E+06   8.8386199E+05   9.5321223E+05   8.8386199E+05
   53.1625   1.0813270E+06   1.1509261E+06   1.0813270E+06   8.8387209E+05   9.5318841E+05   8.8387209E+05
   53.1750   1.0813382E+06   1.1509025E+06   1.0813382E+06   8.8388237E+05   9.5316436E+05   8.8388237E+05
   53.1875   1.0813495E+06   1.1508787E+06   1.0813495E+06   8.8389283E+05   9.5314009E+05   8.8389283E+05
   53.2000   1.0813610E+06   1.1508546E+06   1.0813610E+06   8.8390346E+05   9.5311559E+05   8.8390346E+05
   53.2125   1.0813727E+06   1.1508303E+06   1.0813727E+06   8.8391427E+05   9.5309088E+05   8.8391427E+05
   53.2250   1.0813845E+06   1.1508058E+06   1.0813845E+06   8.8392525E+05   9.5306594E+05   8.8392525E+05
   53.2375   1.0813965E+06   1.1507810E+06   1.0813965E+06   8.8393640E+05   9.5304079E+05   8.8393640E+05
   53.2500   1.0814087E+06   1.1507559E+06   1.0814087E+06   8.8394773E+05   9.5301542E+05   8.8394773E+05
   53.2625   1.0814211E+06   1.1507306E+06   1.0814211E+06   8.8395922E+05   9.5298984E+05   8.8395922E+05
   53.2750   1.0814336E+06   1.1507050E+06   1.0814336E+06   8.8397089E+05   9.5296404E+05   8.8397089E+05
   53.2875   1.0814463E+06   1.1506791E+06   1.0814463E+06   8.8398273E+05   9.5293803E+05   8.8398273E+05
   53.3000   1.0814592E+06   1.1506530E+06   1.0814592E+06   8.8399473E+05   9.5291181E+05   8.8399473E+05
   53.3125   1.0814722E+06   1.1506267E+06   1.0814722E+06   8.8400691E+05   9.5288538E+05   8.8400691E+05
   53.3250   1.0814854E+06   1.1506000E+06   1.0814854E+06   8.8401924E+05   9.5285874E+05   8.8401924E+05
   53.3375   1.0814988E+06   1.1505732E+06   1.0814988E+06   8.8403175E+05   9.5283190E+05   8.8403175E+05
   53.3500   1.0815123E+06   1.1505460E+06   1.0815123E+06   8.8404442E+05   9.5280484E+05   8.8404442E+05
   53.3625   1.0815260E+06   1.1505185E+06   1.0815260E+06   8.8405725E+05   9.5277757E+05   8.8405725E+05
   53.3750   1.0815399E+06   1.1504908E+06   1.0815399E+06   8.8407024E+05   9.5275009E+05   8.8407024E+05
   53.3875   1.0815539E+06   1.1504629E+06   1.0815539E+06   8.8408339E+05   9.5272240E+05   8.8408339E+05
   53.4000   1.0815681E+06   1.1504346E+06   1.0815681E+06   8.8409670E+05   9.5269449E+05   8.8409670E+05
   53.4125   1.0815824E+06   1.1504061E+06   1.0815824E+06   8.8411016E+05   9.5266637E+05   8.8411016E+05
   53.4250   1.0815969E+06   1.1503772E+06   1.0815969E+06   8.8412379E+05   9.5263804E+05   8.8412379E+05
   53.4375   1.0816115E+06   1.1503481E+06   1.0816115E+06   8.8413757E+05   9.5260949E+05   8.8413757E+05
   53.4500   1.0816263E+06   1.1503188E+06   1.0816263E+06   8.8415150E+05   9.5258072E+05   8.8415150E+05
   53.4625   1.0816413E+06   1.1502891E+06   1.0816413E+06   8.8416558E+05   9.5255173E+05   8.8416558E+05
   53.4750   1.0816563E+06   1.1502591E+06   1.0816563E+06   8.8417981E+05   9.5252252E+05   8.8417981E+05
   53.4875   1.0816716E+06   1.1502289E+06   1.0816716E+06   8.8419419E+05   9.5249308E+05   8.8419419E+05
   53.5000   1.0816869E+06   1.1501984E+06   1.0816869E+06   8.8420871E+05   9.5246341E+05   8.8420871E+05
   53.5125   1.0817024E+06   1.1501676E+06   1.0817024E+06   8.8422338E+05   9.5243351E+05   8.8422338E+05
   53.5250   1.0817181E+06   1.1501364E+06   1.0817181E+06   8.8423819E+05   9.5240338E+05   8.8423819E+05
   53.5375   1.0817339E+06   1.1501050E+06   1.0817339E+06   8.8425315E+05   9.5237300E+05   8.8425315E+05
   53.5500   1.0817498E+06   1.1500733E+06   1.0817498E+06   8.8426824E+05   9.5234239E+05   8.8426824E+05
   53.5625   1.0817658E+06   1.1500413E+06   1.0817658E+06   8.8428347E+05   9.5231153E+05   8.8428347E+05
   53.5750   1.0817820E+06   1.1500090E+06   1.0817820E+06   8.8429883E+05   9.5228043E+05   8.8429883E+05
   53.5875   1.0817983E+06   1.1499764E+06   1.0817983E+06   8.8431433E+05   9.5224907E+05   8.8431433E+05
   53.6000   1.0818147E+06   1.1499434E+06   1.0818147E+06   8.8432995E+05   9.5221746E+05   8.8432995E+05
   53.6125   1.0818313E+06   1.1499102E+06   1.0818313E+06   8.8434571E+05   9.5218559E+05   8.8434571E+05
   53.6250   1.0818479E+06   1.1498766E+06   1.0818479E+06   8.8436159E+05   9.5215346E+05   8.8436159E+05
   53.6375   1.0818647E+06   1.1498428E+06   1.0818647E+06   8.8437759E+05   9.5212106E+05   8.8437759E+05
   53.6500   1.0818817E+06   1.1498086E+06   1.0818817E+06   8.8439372E+05   9.5208839E+05   8.8439372E+05
   53.6625   1.0818987E+06   1.1497741E+06   1.0818987E+06   8.8440996E+05   9.5205545E+05   8.8440996E+05
   53.6750   1.0819158E+06   1.1497392E+06   1.0819158E+06   8.8442633E+05   9.5202224E+05   8.8442633E+05
   53.6875   1.0819331E+06   1.1497040E+06   1.0819331E+06   8.8444280E+05   9.5198874E+05   8.8444280E+05
   53.7000   1.0819504E+06   1.1496685E+06   1.0819504E+06   8.8445939E+05   9.5195496E+05   8.8445939E+05
   53.7125   1.0819679E+06   1.1496327E+06   1.0819679E+06   8.8447609E+05   9.5192089E+05   8.8447609E+05
   53.7250   1.0819855E+06   1.1495965E+06   1.0819855E+06   8.8449289E+05   9.5188653E+05   8.8449289E+05
   53.7375   1.0820032E+06   1.1495599E+06   1.0820032E+06   8.8450980E+05   9.5185187E+05   8.8450980E+05
   53.7500   1.0820209E+06   1.1495230E+06   1.0820209E+06   8.8452681E+05   9.5181691E+05   8.8452681E+05
   53.7625   1.0820388E+06   1.1494858E+06   1.0820388E+06   8.8454392E+05   9.5178165E+05   8.8454392E+05
   53.7750   1.0820568E+06   1.1494482E+06   1.0820568E+06   8.8456113E+05   9.5174609E+05   8.8456113E+05
   53.7875   1.0820749E+06   1.1494102E+06   1.0820749E+06   8.8457844E+05   9.5171021E+05   8.8457844E+05
   53.8000   1.0820930E+06   1.1493719E+06   1.0820930E+06   8.8459583E+05   9.5167402E+05   8.8459583E+05
   53.8125   1.0821113E+06   1.1493331E+06   1.0821113E+06   8.8461332E+05   9.5163751E+05   8.8461332E+05
   53.8250   1.0821296E+06   1.1492940E+06   1.0821296E+06   8.8463089E+05   9.5160068E+05   8.8463089E+05
   53.8375   1.0821480E+06   1.1492546E+06   1.0821480E+06   8.8464855E+05   9.5156352E+05   8.8464855E+05
   53.8500   1.0821665E+06   1.1492147E+06   1.0821665E+06   8.8466629E+05   9.5152603E+05   8.8466629E+05
   53.8625   1.0821851E+06   1.1491744E+06   1.0821851E+06   8.8468411E+05   9.5148821E+05   8.8468411E+05
   53.8750   1.0822038E+06   1.1491338E+06   1.0822038E+06   8.8470201E+05   9.5145005E+05   8.8470201E+05
   53.8875   1.0822226E+06   1.1490927E+06   1.0822226E+06   8.8471999E+05   9.5141155E+05   8.8471999E+05
   53.9000   1.0822414E+06   1.1490513E+06   1.0822414E+06   8.8473804E+05   9.5137271E+05   8.8473804E+05
   53.9125   1.0822603E+06   1.1490094E+06   1.0822603E+06   8.8475616E+05   9.5133351E+05   8.8475616E+05
   53.9250   1.0822792E+06   1.1489671E+06   1.0822792E+06   8.8477435E+05   9.5129396E+05   8.8477435E+05
   53.9375   1.0822983E+06   1.1489245E+06   1.0822983E+06   8.8479260E+05   9.5125406E+05   8.8479260E+05
   53.9500   1.0823174E+06   1.1488813E+06   1.0823174E+06   8.8481092E+05   9.5121379E+05   8.8481092E+05
   53.9625   1.0823366E+06   1.1488378E+06   1.0823366E+06   8.8482931E+05   9.5117315E+05   8.8482931E+05
   53.9750   1.0823558E+06   1.1487939E+06   1.0823558E+06   8.8484775E+05   9.5113215E+05   8.8484775E+05
   53.9875   1.0823751E+06   1.1487495E+06   1.0823751E+06   8.8486625E+05   9.5109077E+05   8.8486625E+05
   54.0000   1.0823944E+06   1.1487047E+06   1.0823944E+06   8.8488481E+05   9.5104901E+05   8.8488481E+05
   54.0125   1.0824138E+06   1.1486594E+06   1.0824138E+06   8.8490343E+05   9.5100686E+05   8.8490343E+05
   54.0250   1.0824333E+06   1.1486137E+06   1.0824333E+06   8.8492209E+05   9.5096433E+05   8.8492209E+05
   54.0375   1.0824528E+06   1.1485676E+06   1.0824528E+06   8.8494081E+05   9.5092141E+05   8.8494081E+05
   54.0500   1.0824723E+06   1.1485210E+06   1.0824723E+06   8.8495957E+05   9.5087809E+05   8.8495957E+05
   54.0625   1.0824919E+06   1.1484740E+06   1.0824919E+06   8.8497838E+05   9.5083437E+05   8.8497838E+05
   54.0750   1.0825116E+06   1.1484266E+06   1.0825116E+06   8.8499724E+05   9.5079024E+05   8.8499724E+05
   54.0875   1.0825313E+06   1.1483787E+06   1.0825313E+06   8.8501614E+05   9.5074570E+05   8.8501614E+05
   54.1000   1.0825510E+06   1.1483304E+06   1.0825510E+06   8.8503507E+05   9.5070075E+05   8.8503507E+05
   54.1125   1.0825708E+06   1.1482816E+06   1.0825708E+06   8.8505405E+05   9.5065538E+05   8.8505405E+05
   54.1250   1.0825906E+06   1.1482323E+06   1.0825906E+06   8.8507307E+05   9.5060959E+05   8.8507307E+05
   54.1375   1.0826104E+06   1.1481827E+06   1.0826104E+06   8.8509212E+05   9.5056338E+05   8.8509212E+05
   54.1500   1.0826303E+06   1.1481325E+06   1.0826303E+06   8.8511121E+05   9.5051673E+05   8.8511121E+05
   54.1625   1.0826502E+06   1.1480820E+06   1.0826502E+06   8.8513033E+05   9.5046965E+05   8.8513033E+05
   54.1750   1.0826701E+06   1.1480309E+06   1.0826701E+06   8.8514948E+05   9.5042214E+05   8.8514948E+05
   54.1875   1.0826901E+06   1.1479795E+06   1.0826901E+06   8.8516866E+05   9.5037418E+05   8.8516866E+05
   54.2000   1.0827101E+06   1.1479275E+06   1.0827101E+06   8.8518787E+05   9.5032579E+05   8.8518787E+05
   54.2125   1.0827301E+06   1.1478752E+06   1.0827301E+06   8.8520710E+05   9.5027694E+05   8.8520710E+05
   54.2250   1.0827501E+06   1.1478223E+06   1.0827501E+06   8.8522636E+05   9.5022765E+05   8.8522636E+05
   54.2375   1.0827702E+06   1.1477691E+06   1.0827702E+06   8.8524564E+05   9.5017791E+05   8.8524564E+05
   54.2500   1.0827903E+06   1.1477154E+06   1.0827903E+06   8.8526494E+05   9.5012771E+05   8.8526494E+05
   54.2625   1.0828104E+06   1.1476612E+06   1.0828104E+06   8.8528427E+05   9.5007706E+05   8.8528427E+05
   54.2750   1.0828305E+06   1.1476066E+06   1.0828305E+06   8.8530361E+05   9.5002595E+05   8.8530361E+05
   54.2875   1.0828507E+06   1.1475516E+06   1.0828507E+06   8.8532297E+05   9.4997438E+05   8.8532297E+05
   54.3000   1.0828708E+06   1.1474961E+06   1.0828708E+06   8.8534234E+05   9.4992236E+05   8.8534234E+05
   54.3125   1.0828910E+06   1.1474402E+06   1.0828910E+06   8.8536174E+05   9.4986987E+05   8.8536174E+05
   54.3250   1.0829112E+06   1.1473839E+06   1.0829112E+06   8.8538114E+05   9.4981692E+05   8.8538114E+05
   54.3375   1.0829314E+06   1.1473271E+06   1.0829314E+06   8.8540056E+05   9.4976351E+05   8.8540056E+05
   54.3500   1.0829516E+06   1.1472699E+06   1.0829516E+06   8.8541999E+05   9.4970964E+05   8.8541999E+05
   54.3625   1.0829718E+06   1.1472123E+06   1.0829718E+06   8.8543943E+05   9.4965531E+05   8.8543943E+05
   54.3750   1.0829920E+06   1.1471543E+06   1.0829920E+06   8.8545887E+05   9.4960052E+05   8.8545887E+05
   54.3875   1.0830123E+06   1.1470958E+06   1.0830123E+06   8.8547833E+05   9.4954527E+05   8.8547833E+05
   54.4000   1.0830325E+06   1.1470369E+06   1.0830325E+06   8.8549779E+05   9.4948956E+05   8.8549779E+05
   54.4125   1.0830527E+06   1.1469777E+06   1.0830527E+06   8.8551726E+05   9.4943340E+05   8.8551726E+05
   54.4250   1.0830730E+06   1.1469180E+06   1.0830730E+06   8.8553674E+05   9.4937678E+05   8.8553674E+05
   54.4375   1.0830933E+06   1.1468579E+06   1.0830933E+06   8.8555622E+05   9.4931971E+05   8.8555622E+05
   54.4500   1.0831135E+06   1.1467974E+06   1.0831135E+06   8.8557570E+05   9.4926219E+05   8.8557570E+05
   54.4625   1.0831338E+06   1.1467365E+06   1.0831338E+06   8.8559519E+05   9.4920423E+05   8.8559519E+05
   54.4750   1.0831541E+06   1.1466752E+06   1.0831541E+06   8.8561467E+05   9.4914582E+05   8.8561467E+05
   54.4875   1.0831744E+06   1.1466135E+06   1.0831744E+06   8.8563416E+05   9.4908697E+05   8.8563416E+05
   54.5000   1.0831947E+06   1.1465515E+06   1.0831947E+06   8.8565365E+05   9.4902768E+05   8.8565365E+05
   54.5125   1.0832149E+06   1.1464891E+06   1.0832149E+06   8.8567315E+05   9.4896797E+05   8.8567315E+05
   54.5250   1.0832352E+06   1.1464263E+06   1.0832352E+06   8.8569264E+05   9.4890782E+05   8.8569264E+05
   54.5375   1.0832555E+06   1.1463632E+06   1.0832555E+06   8.8571213E+05   9.4884726E+05   8.8571213E+05
   54.5500   1.0832758E+06   1.1462997E+06   1.0832758E+06   8.8573162E+05   9.4878627E+05   8.8573162E+05
   54.5625   1.0832961E+06   1.1462358E+06   1.0832961E+06   8.8575111E+05   9.4872488E+05   8.8575111E+05
   54.5750   1.0833164E+06   1.1461716E+06   1.0833164E+06   8.8577060E+05   9.4866307E+05   8.8577060E+05
   54.5875   1.0833367E+06   1.1461071E+06   1.0833367E+06   8.8579009E+05   9.4860087E+05   8.8579009E+05
   54.6000   1.0833570E+06   1.1460423E+06   1.0833570E+06   8.8580958E+05   9.4853827E+05   8.8580958E+05
   54.6125   1.0833773E+06   1.1459771E+06   1.0833773E+06   8.8582906E+05   9.4847528E+05   8.8582906E+05
   54.6250   1.0833976E+06   1.1459116E+06   1.0833976E+06   8.8584855E+05   9.4841191E+05   8.8584855E+05
   54.6375   1.0834179E+06   1.1458458E+06   1.0834179E+06   8.8586803E+05   9.4834816E+05   8.8586803E+05
   54.6500   1.0834381E+06   1.1457798E+06   1.0834381E+06   8.8588752E+05   9.4828405E+05   8.8588752E+05
   54.6625   1.0834584E+06   1.1457134E+06   1.0834584E+06   8.8590700E+05   9.4821958E+05   8.8590700E+05
   54.6750   1.0834787E+06   1.1456468E+06   1.0834787E+06   8.8592648E+05   9.4815475E+05   8.8592648E+05
   54.6875   1.0834990E+06   1.1455799E+06   1.0834990E+06   8.8594596E+05   9.4808958E+05   8.8594596E+05
   54.7000   1.0835193E+06   1.1455128E+06   1.0835193E+06   8.8596544E+05   9.4802407E+05   8.8596544E+05
   54.7125   1.0835396E+06   1.1454454E+06   1.0835396E+06   8.8598492E+05   9.4795824E+05   8.8598492E+05
   54.7250   1.0835599E+06   1.1453777E+06   1.0835599E+06   8.8600440E+05   9.4789208E+05   8.8600440E+05
   54.7375   1.0835802E+06   1.1453099E+06   1.0835802E+06   8.8602388E+05   9.4782562E+05   8.8602388E+05
   54.7500   1.0836005E+06   1.1452418E+06   1.0836005E+06   8.8604336E+05   9.4775885E+05   8.8604336E+05
   54.7625   1.0836208E+06   1.1451735E+06   1.0836208E+06   8.8606284E+05   9.4769180E+05   8.8606284E+05
   54.7750   1.0836410E+06   1.1451051E+06   1.0836410E+06   8.8608233E+05   9.4762446E+05   8.8608233E+05
   54.7875   1.0836613E+06   1.1450364E+06   1.0836613E+06   8.8610182E+05   9.4755685E+05   8.8610182E+05
   54.8000   1.0836816E+06   1.1449676E+06   1.0836816E+06   8.8612131E+05   9.4748898E+05   8.8612131E+05
   54.8125   1.0837019E+06   1.1448986E+06   1.0837019E+06   8.8614080E+05   9.4742085E+05   8.8614080E+05
   54.8250   1.0837222E+06   1.1448295E+06   1.0837222E+06   8.8616030E+05   9.4735249E+05   8.8616030E+05
